Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Casa,2018-07-01 06:23:35,00:00:01,Autoplayed: user action: None; ,"Unsolved: Tupac e Biggie: Costa Leste, Costa Oeste (Episódio 6)",,Panasonic 2016 sLD8a TV Smart TV,00:00:59,Not latest view,BR (Brazil)
Casa,2018-07-01 05:40:51,00:42:35,Autoplayed: user action: None; ,Unsolved: Tupac e Biggie: A Arte da Guerra (Episódio 5),,Panasonic 2016 sLD8a TV Smart TV,00:43:41,00:43:41,BR (Brazil)
Casa,2018-07-01 04:57:32,00:43:08,Autoplayed: user action: None; ,Unsolved: Tupac e Biggie: Faça o seu melhor (Episódio 4),,Panasonic 2016 sLD8a TV Smart TV,00:44:12,00:44:12,BR (Brazil)
Casa,2018-07-01 04:13:55,00:43:29,,Unsolved: Tupac e Biggie: Um Caminhão de Dinheiro (Episódio 3),,Panasonic 2016 sLD8a TV Smart TV,00:43:29,00:43:29,BR (Brazil)
Casa,2018-06-30 17:00:00,01:27:10,,O Matador,,Panasonic 2016 sLD8a TV Smart TV,01:27:36,Not latest view,BR (Brazil)
Casa,2018-06-30 16:57:12,00:01:57,,Cozinhando em 4:20: Temporada 1: Prazer da tarde (Episódio 1),,Panasonic 2016 sLD8a TV Smart TV,00:01:57,00:01:57,BR (Brazil)
Casa,2018-06-30 16:08:39,00:44:44,,Unsolved: Tupac e Biggie: Ninguém fala (Episódio 2),,Panasonic 2016 sLD8a TV Smart TV,00:44:44,00:44:44,BR (Brazil)
Casa,2018-06-30 12:59:14,00:39:24,,The 100: Temporada 4: Todos morreremos (Episódio 10),,Panasonic 2016 sLD8a TV Smart TV,00:40:34,00:40:34,BR (Brazil)
Casa,2018-06-30 12:04:43,00:40:34,,The 100: Temporada 4: Não ressuscitar (Episódio 9),,Panasonic 2016 sLD8a TV Smart TV,00:41:50,00:41:50,BR (Brazil)
Casa,2018-06-30 11:22:17,00:40:47,Autoplayed: user action: Unspecified; ,The 100: Temporada 4: Nível doze (Episódio 8),,Panasonic 2016 sLD8a TV Smart TV,00:42:06,00:42:06,BR (Brazil)
Casa,2018-06-30 10:40:45,00:41:20,,The 100: Temporada 4: Abrigo (Episódio 7),,Panasonic 2016 sLD8a TV Smart TV,00:42:12,00:42:12,BR (Brazil)
Casa,2018-06-29 18:38:36,00:00:03,Autoplayed: user action: None; ,Unsolved: Tupac e Biggie: Ninguém fala (Episódio 2),,Panasonic 2016 sLD8a TV Smart TV,00:01:05,Not latest view,BR (Brazil)
Casa,2018-06-29 17:42:40,00:55:47,,Unsolved: Tupac e Biggie: Para Onde o Caso Levar (Episódio 1),,Panasonic 2016 sLD8a TV Smart TV,00:55:47,00:55:47,BR (Brazil)
Casa,2018-06-29 16:51:00,00:42:03,,O Atirador: Temporada 3: Carne vermelha (Episódio 2),,Panasonic 2016 sLD8a TV Smart TV,00:42:03,Not latest view,BR (Brazil)
Casa,2018-06-28 18:16:37,00:31:27,,"The 100: Temporada 4: Das cinzas, renasceremos (Episódio 6)",,Panasonic 2016 sLD8a TV Smart TV,00:41:54,00:41:54,BR (Brazil)
Casa,2018-06-28 05:11:52,00:57:35,,O Grande Herói,,Panasonic 2016 sLD8a TV Smart TV,00:57:35,00:57:35,BR (Brazil)
Casa,2018-06-28 04:24:50,00:40:13,,O Atirador: Temporada 3: Atalhos (Episódio 1),,Panasonic 2016 sLD8a TV Smart TV,00:42:05,Not latest view,BR (Brazil)
Casa,2018-06-28 03:23:15,00:00:03,Autoplayed: user action: None; ,O Atirador: Temporada 3: Atalhos (Episódio 1),,Panasonic 2016 sLD8a TV Smart TV,00:01:55,Not latest view,BR (Brazil)
Casa,2018-06-28 02:42:42,00:40:24,Autoplayed: user action: None; ,O Atirador: Temporada 2: Vai ser um grande dia (Episódio 8),,Panasonic 2016 sLD8a TV Smart TV,00:41:42,Not latest view,BR (Brazil)
Casa,2018-06-28 02:01:41,00:40:52,Autoplayed: user action: None; ,O Atirador: Temporada 2: Parecido com a Bolívia (Episódio 7),,Panasonic 2016 sLD8a TV Smart TV,00:42:00,Not latest view,BR (Brazil)
Casa,2018-06-28 01:16:32,00:40:44,,O Atirador: Temporada 2: Depois do Rio Grande (Episódio 6),,Panasonic 2016 sLD8a TV Smart TV,00:41:56,Not latest view,BR (Brazil)
Casa,2018-06-28 00:45:04,00:30:42,,O Atirador: Temporada 2: Irmandade 8113 (Episódio 5),,Panasonic 2016 sLD8a TV Smart TV,00:41:57,Not latest view,BR (Brazil)
Casa,2018-06-27 02:01:19,00:09:32,Autoplayed: user action: None; ,O Atirador: Temporada 2: Irmandade 8113 (Episódio 5),,Panasonic 2016 sLD8a TV Smart TV,00:11:15,Not latest view,BR (Brazil)
Casa,2018-06-27 01:19:33,00:41:41,,O Atirador: Temporada 2: O Canto Escuro da Rua (Episódio 4),,Panasonic 2016 sLD8a TV Smart TV,00:41:41,Not latest view,BR (Brazil)
Casa,2018-06-26 01:11:42,00:47:05,,Marvel - Luke Cage: Temporada 1: Moment of Truth (Episódio 1),,Panasonic 2016 sLD8a TV Smart TV,00:47:05,Not latest view,BR (Brazil)
Casa,2018-06-26 00:22:03,00:00:30,Autoplayed: user action: None; ,O Atirador: Temporada 2: O Canto Escuro da Rua (Episódio 4),,Panasonic 2016 sLD8a TV Smart TV,00:01:56,Not latest view,BR (Brazil)
Casa,2018-06-25 23:37:38,00:41:28,,O Atirador: Temporada 2: Não se meta com o Texas (Episódio 3),,Panasonic 2016 sLD8a TV Smart TV,00:41:28,Not latest view,BR (Brazil)
Casa,2018-06-25 17:59:23,00:09:33,,"The 100: Temporada 4: Das cinzas, renasceremos (Episódio 6)",,Panasonic 2016 sLD8a TV Smart TV,00:10:28,Not latest view,BR (Brazil)
Casa,2018-06-25 17:17:18,00:40:29,,O Atirador: Temporada 2: Não se esqueça do Álamo (Episódio 2),,Panasonic 2016 sLD8a TV Smart TV,00:40:29,Not latest view,BR (Brazil)
Casa,2018-06-25 01:24:26,00:40:07,Autoplayed: user action: None; ,O Atirador: Temporada 2: Grupo de caça (Episódio 1),,Panasonic 2016 sLD8a TV Smart TV,00:41:55,Not latest view,BR (Brazil)
Casa,2018-06-25 00:44:18,00:39:51,Autoplayed: user action: None; ,O Atirador: Temporada 1: Primeiro contato (Episódio 10),,Panasonic 2016 sLD8a TV Smart TV,00:41:53,Not latest view,BR (Brazil)
Casa,2018-06-25 00:07:10,00:36:57,Autoplayed: user action: None; ,O Atirador: Temporada 1: Vantagem balística (Episódio 9),,Panasonic 2016 sLD8a TV Smart TV,00:38:57,Not latest view,BR (Brazil)
Casa,2018-06-24 23:27:38,00:39:22,Autoplayed: user action: None; ,O Atirador: Temporada 1: Guerras paralelas (Episódio 8),,Panasonic 2016 sLD8a TV Smart TV,00:40:32,Not latest view,BR (Brazil)
Casa,2018-06-24 22:37:22,00:41:27,,O Atirador: Temporada 1: Perigo imediato (Episódio 7),,Panasonic 2016 sLD8a TV Smart TV,00:41:27,Not latest view,BR (Brazil)
Casa,2018-06-24 21:27:35,00:38:39,,The 100: Temporada 4: A isca (Episódio 5),,Panasonic 2016 sLD8a TV Smart TV,00:40:12,00:40:12,BR (Brazil)
Casa,2018-06-24 20:46:34,00:40:52,Autoplayed: user action: Unspecified; ,The 100: Temporada 4: Mentira bem guardada (Episódio 4),,Panasonic 2016 sLD8a TV Smart TV,00:41:56,00:41:56,BR (Brazil)
Casa,2018-06-24 20:05:07,00:40:30,,The 100: Temporada 4: Os quatro cavaleiros (Episódio 3),,Panasonic 2016 sLD8a TV Smart TV,00:41:42,00:41:42,BR (Brazil)
Casa,2018-06-24 19:24:08,00:40:50,Autoplayed: user action: Unspecified; ,The 100: Temporada 4: O peso da coroa (Episódio 2),,Panasonic 2016 sLD8a TV Smart TV,00:42:05,00:42:05,BR (Brazil)
Casa,2018-06-24 18:43:02,00:40:56,,The 100: Temporada 4: Ecos (Episódio 1),,Panasonic 2016 sLD8a TV Smart TV,00:41:24,00:41:24,BR (Brazil)
Casa,2018-06-23 02:51:18,00:40:53,,The 100: Temporada 3: Instanciação perversa - Parte 2 (Episódio 16),,Panasonic 2016 sLD8a TV Smart TV,00:41:21,00:41:21,BR (Brazil)
Casa,2018-06-23 02:11:50,00:39:22,Autoplayed: user action: Unspecified; ,The 100: Temporada 3: Instanciação perversa - Parte 1 (Episódio 15),,Panasonic 2016 sLD8a TV Smart TV,00:39:52,00:39:52,BR (Brazil)
Casa,2018-06-23 01:31:44,00:39:54,,The 100: Temporada 3: Céu vermelho ao amanhecer (Episódio 14),,Panasonic 2016 sLD8a TV Smart TV,00:40:16,00:40:16,BR (Brazil)
Casa,2018-06-23 00:50:54,00:40:41,Autoplayed: user action: Unspecified; ,The 100: Temporada 3: Participe ou morra (Episódio 13),,Panasonic 2016 sLD8a TV Smart TV,00:41:09,00:41:09,BR (Brazil)
Casa,2018-06-23 00:09:18,00:41:18,,The 100: Temporada 3: Demônios (Episódio 12),,Panasonic 2016 sLD8a TV Smart TV,00:41:27,00:41:27,BR (Brazil)
Casa,2018-06-22 20:30:45,00:00:01,Autoplayed: user action: None; ,O Atirador: Temporada 1: Perigo imediato (Episódio 7),,Panasonic 2016 sLD8a TV Smart TV,00:00:57,Not latest view,BR (Brazil)
Casa,2018-06-22 19:49:31,00:41:10,Autoplayed: user action: None; ,O Atirador: Temporada 1: Zona mortal (Episódio 6),,Panasonic 2016 sLD8a TV Smart TV,00:41:54,Not latest view,BR (Brazil)
Casa,2018-06-22 19:08:50,00:40:30,Autoplayed: user action: None; ,O Atirador: Temporada 1: Reconhecimento pelo fogo (Episódio 5),,Panasonic 2016 sLD8a TV Smart TV,00:41:28,Not latest view,BR (Brazil)
Casa,2018-06-22 19:01:09,00:07:32,,O Atirador: Temporada 1: Vigia (Episódio 4),,Panasonic 2016 sLD8a TV Smart TV,00:41:56,Not latest view,BR (Brazil)
Casa,2018-06-22 18:18:30,00:40:46,,The 100: Temporada 3: Nunca mais (Episódio 11),,Panasonic 2016 sLD8a TV Smart TV,00:41:13,00:41:13,BR (Brazil)
Casa,2018-06-22 17:34:08,00:38:29,,The 100: Temporada 3: A queda (Episódio 10),,Panasonic 2016 sLD8a TV Smart TV,00:38:57,00:38:57,BR (Brazil)
Casa,2018-06-21 23:15:10,00:40:51,,The 100: Temporada 3: Roubando fogo (Episódio 9),,Panasonic 2016 sLD8a TV Smart TV,00:41:16,00:41:16,BR (Brazil)
Casa,2018-06-21 04:38:29,00:33:33,Autoplayed: user action: Unspecified; ,O Atirador: Temporada 1: Vigia (Episódio 4),,Panasonic 2016 sLD8a TV Smart TV,00:34:25,Not latest view,BR (Brazil)
Casa,2018-06-21 03:41:14,00:40:32,Autoplayed: user action: Unspecified; ,O Atirador: Temporada 1: Musa Qala (Episódio 3),,Panasonic 2016 sLD8a TV Smart TV,00:41:33,Not latest view,BR (Brazil)
Casa,2018-06-21 03:00:13,00:40:51,Autoplayed: user action: None; ,O Atirador: Temporada 1: Remoção (Episódio 2),,Panasonic 2016 sLD8a TV Smart TV,00:41:55,Not latest view,BR (Brazil)
Casa,2018-06-21 02:14:45,00:41:22,,O Atirador: Temporada 1: Ponto de impacto (Episódio 1),,Panasonic 2016 sLD8a TV Smart TV,00:41:22,Not latest view,BR (Brazil)
Casa,2018-06-20 22:36:52,00:37:19,Autoplayed: user action: None; ,The 100: Temporada 3: Roubando fogo (Episódio 9),,Panasonic 2016 sLD8a TV Smart TV,00:37:19,Not latest view,BR (Brazil)
Casa,2018-06-20 21:55:46,00:40:23,,The 100: Temporada 3: Termos e condições (Episódio 8),,Panasonic 2016 sLD8a TV Smart TV,00:40:49,00:40:49,BR (Brazil)
Casa,2018-06-20 02:10:27,01:31:34,,O Pequenino,,Panasonic 2016 sLD8a TV Smart TV,01:31:34,01:31:34,BR (Brazil)
Casa,2018-06-19 03:49:45,00:55:29,,O Gângster,,Panasonic 2016 sLD8a TV Smart TV,00:55:29,00:55:29,BR (Brazil)
Casa,2018-06-19 01:36:09,01:39:33,,O Livro de Eli,,Panasonic 2016 sLD8a TV Smart TV,01:49:05,01:49:05,BR (Brazil)
Casa,2018-06-19 01:34:56,00:00:20,,Fique rico ou morra tentando,,Panasonic 2016 sLD8a TV Smart TV,00:01:26,Not latest view,BR (Brazil)
Casa,2018-06-18 07:06:48,00:22:18,,12 Anos de Escravidão,,Panasonic 2016 sLD8a TV Smart TV,00:22:18,00:22:18,BR (Brazil)
Casa,2018-06-18 05:12:39,01:43:30,,Dose Dupla,,Panasonic 2016 sLD8a TV Smart TV,01:43:30,Not latest view,BR (Brazil)
Casa,2018-06-18 03:40:31,01:31:55,,Blitz,,Panasonic 2016 sLD8a TV Smart TV,01:31:55,Not latest view,BR (Brazil)
Casa,2018-06-18 03:29:55,00:08:47,,Gladiador,,Panasonic 2016 sLD8a TV Smart TV,00:08:47,00:08:47,BR (Brazil)
Casa,2018-06-18 01:39:43,01:48:55,,O Livro de Eli,,Panasonic 2016 sLD8a TV Smart TV,01:48:55,Not latest view,BR (Brazil)
Casa,2018-06-17 23:05:58,00:18:31,,O Livro de Eli,,Panasonic 2016 sLD8a TV Smart TV,00:18:31,Not latest view,BR (Brazil)
Casa,2018-06-17 22:19:51,00:36:14,,Vingadores: Era de Ultron,,Panasonic 2016 sLD8a TV Smart TV,00:36:27,Not latest view,BR (Brazil)
Casa,2018-06-12 23:19:03,01:18:04,,As Torres Gêmeas,,Panasonic 2016 sLD8a TV Smart TV,01:18:04,01:18:04,BR (Brazil)
Casa,2018-06-12 05:27:14,00:00:50,,A Babá,,Panasonic 2016 sLD8a TV Smart TV,00:34:42,Not latest view,BR (Brazil)
Casa,2018-06-12 04:53:06,00:33:56,,A Babá,,Panasonic 2016 sLD8a TV Smart TV,00:33:56,Not latest view,BR (Brazil)
Casa,2018-06-12 02:25:14,01:27:13,,As Crônicas de Spiderwick,,Panasonic 2016 sLD8a TV Smart TV,01:27:13,01:27:13,BR (Brazil)
Casa,2018-06-12 00:31:01,01:49:12,,Guerra Mundial Z,,Panasonic 2016 sLD8a TV Smart TV,01:49:12,01:49:12,BR (Brazil)
Casa,2018-06-12 00:22:52,00:06:43,,Need for Speed: O Filme,,Panasonic 2016 sLD8a TV Smart TV,00:06:43,Not latest view,BR (Brazil)
Casa,2018-06-10 23:03:43,01:37:52,,O Último Caçador de Bruxas,,Panasonic 2016 sLD8a TV Smart TV,01:37:52,01:37:52,BR (Brazil)
Casa,2018-06-10 22:59:07,00:01:38,Autoplayed: user action: Unspecified; ,Spartacus: Blood and Sand: Sacramentum Gladiatorum (Episódio 2),,Panasonic 2016 sLD8a TV Smart TV,00:02:43,00:02:43,BR (Brazil)
Casa,2018-06-10 22:33:53,00:24:49,,Spartacus: Blood and Sand: A serpente vermelha (Episódio 1),,Panasonic 2016 sLD8a TV Smart TV,00:53:13,00:53:13,BR (Brazil)
Casa,2018-06-10 22:31:57,00:01:05,,Vingadores: Era de Ultron,,Panasonic 2016 sLD8a TV Smart TV,00:01:05,Not latest view,BR (Brazil)
Casa,2018-06-10 22:31:18,00:00:06,,O Vazio: Temporada 1: O quarto (Episódio 1),,Panasonic 2016 sLD8a TV Smart TV,00:00:06,00:00:06,BR (Brazil)
Casa,2018-06-10 16:27:53,00:42:42,,The 100: Temporada 3: Treze (Episódio 7),,Panasonic 2016 sLD8a TV Smart TV,00:41:17,00:41:17,BR (Brazil)
Casa,2018-06-08 06:13:27,00:02:13,,Rambo IV,,Panasonic 2016 sLD8a TV Smart TV,00:02:13,Not latest view,BR (Brazil)
Casa,2018-06-08 06:05:53,00:06:37,,As férias de Mr. Bean,,Panasonic 2016 sLD8a TV Smart TV,00:06:37,00:06:37,BR (Brazil)
Casa,2018-06-08 04:43:15,01:20:21,,Wolf Warrior 2,,Panasonic 2016 sLD8a TV Smart TV,01:20:21,01:20:21,BR (Brazil)
Casa,2018-06-07 15:51:59,00:40:32,,The 100: Temporada 3: Colheita amarga (Episódio 6),,Panasonic 2016 sLD8a TV Smart TV,00:40:56,00:40:56,BR (Brazil)
Casa,2018-06-07 15:10:02,00:40:35,,The 100: Temporada 3: Hakeldama (Episódio 5),,Panasonic 2016 sLD8a TV Smart TV,00:41:00,00:41:00,BR (Brazil)
Casa,2018-06-07 14:11:27,00:41:06,Autoplayed: user action: Unspecified; ,The 100: Temporada 3: Tronos em risco (Episódio 4),,Panasonic 2016 sLD8a TV Smart TV,00:41:06,00:41:06,BR (Brazil)
Casa,2018-06-07 13:30:19,00:40:58,,The 100: Temporada 3: Vós que entrais (Episódio 3),,Panasonic 2016 sLD8a TV Smart TV,00:41:19,00:41:19,BR (Brazil)
Casa,2018-06-04 04:21:20,00:34:06,,Day of the Dead: Bloodline,,Panasonic 2016 sLD8a TV Smart TV,01:14:14,01:14:14,BR (Brazil)
Casa,2018-06-04 04:08:39,00:04:41,,Spectral,,Panasonic 2016 sLD8a TV Smart TV,00:04:41,00:04:41,BR (Brazil)
Casa,2018-06-02 21:14:02,00:16:45,,Sem Perdão,,Panasonic 2016 sLD8a TV Smart TV,00:16:45,Not latest view,BR (Brazil)
Casa,2018-06-02 20:23:34,00:40:34,,Day of the Dead: Bloodline,,Panasonic 2016 sLD8a TV Smart TV,00:40:10,Not latest view,BR (Brazil)
Casa,2018-06-02 20:03:04,00:04:58,,O Terno de 2 Bilhões de Dólares,,Panasonic 2016 sLD8a TV Smart TV,00:04:58,00:04:58,BR (Brazil)
Casa,2018-06-02 19:18:49,00:40:49,,The 100: Temporada 3: Wanheda - Parte 2 (Episódio 2),,Panasonic 2016 sLD8a TV Smart TV,00:41:11,00:41:11,BR (Brazil)
Casa,2018-06-01 14:48:15,00:40:54,,The 100: Temporada 3: Wanheda - Parte 1 (Episódio 1),,Panasonic 2016 sLD8a TV Smart TV,00:41:17,00:41:17,BR (Brazil)
Casa,2018-06-01 04:30:27,00:40:58,,The 100: Temporada 2: Tem que ter sangue - Parte 2 (Episódio 16),,Panasonic 2016 sLD8a TV Smart TV,00:41:24,00:41:24,BR (Brazil)
Casa,2018-06-01 03:47:46,00:41:03,,The 100: Temporada 2: Tem que ter sangue - Parte 1 (Episódio 15),,Panasonic 2016 sLD8a TV Smart TV,00:41:29,00:41:29,BR (Brazil)
Casa,2018-06-01 03:07:02,00:40:33,,The 100: Temporada 2: O guarda-costas de mentiras (Episódio 14),,Panasonic 2016 sLD8a TV Smart TV,00:41:00,00:41:00,BR (Brazil)
Casa,2018-06-01 02:24:26,00:39:50,,The 100: Temporada 2: Ressurreição (Episódio 13),,Panasonic 2016 sLD8a TV Smart TV,00:40:16,00:40:16,BR (Brazil)
Casa,2018-06-01 01:42:28,00:40:47,,The 100: Temporada 2: Rubicon (Episódio 12),,Panasonic 2016 sLD8a TV Smart TV,00:41:14,00:41:14,BR (Brazil)
Casa,2018-05-31 19:01:33,00:39:39,,The 100: Temporada 2: Golpe de misericórdia (Episódio 11),,Panasonic 2016 sLD8a TV Smart TV,00:40:06,00:40:06,BR (Brazil)
Casa,2018-05-31 18:50:25,00:10:01,,The 100: Temporada 2: Sobrevivência do mais apto (Episódio 10),,Panasonic 2016 sLD8a TV Smart TV,00:40:51,00:40:51,BR (Brazil)
Casa,2018-05-31 17:58:20,00:30:33,,The 100: Temporada 2: Sobrevivência do mais apto (Episódio 10),,Panasonic 2016 sLD8a TV Smart TV,00:30:58,Not latest view,BR (Brazil)
Casa,2018-05-31 17:14:36,00:40:33,,The 100: Temporada 2: Lembre-se de mim (Episódio 9),,Panasonic 2016 sLD8a TV Smart TV,00:41:04,00:41:04,BR (Brazil)
Casa,2018-05-30 15:54:46,00:00:06,Autoplayed: user action: None; ,The 100: Temporada 2: Lembre-se de mim (Episódio 9),,Panasonic 2016 sLD8a TV Smart TV,00:00:06,Not latest view,BR (Brazil)
Casa,2018-05-30 14:57:22,00:41:21,,The 100: Temporada 2: Astronauta (Episódio 8),,Panasonic 2016 sLD8a TV Smart TV,00:41:46,00:41:46,BR (Brazil)
Casa,2018-05-30 14:14:33,00:40:53,,The 100: Temporada 2: Por muito tempo no abismo (Episódio 7),,Panasonic 2016 sLD8a TV Smart TV,00:41:12,00:41:12,BR (Brazil)
Casa,2018-05-30 13:25:55,00:40:35,,The 100: Temporada 2: Névoa da guerra (Episódio 6),,Panasonic 2016 sLD8a TV Smart TV,00:41:02,00:41:02,BR (Brazil)
Casa,2018-05-30 12:45:01,00:40:49,,The 100: Temporada 2: Experimentos humanos (Episódio 5),,Panasonic 2016 sLD8a TV Smart TV,00:41:16,00:41:16,BR (Brazil)
Casa,2018-05-30 11:58:40,00:40:05,,The 100: Temporada 2: Muitos anos de vida (Episódio 4),,Panasonic 2016 sLD8a TV Smart TV,00:40:28,00:40:28,BR (Brazil)
Casa,2018-05-30 11:22:38,00:35:53,,The 100: Temporada 2: Repercussões (Episódio 3),,Panasonic 2016 sLD8a TV Smart TV,00:41:07,00:41:07,BR (Brazil)
Casa,2018-05-29 21:22:53,00:05:36,,The 100: Temporada 2: Repercussões (Episódio 3),,Panasonic 2016 sLD8a TV Smart TV,00:05:36,Not latest view,BR (Brazil)
Casa,2018-05-29 20:10:27,00:41:19,,The 100: Temporada 2: Clima inclemente (Episódio 2),,Panasonic 2016 sLD8a TV Smart TV,00:41:19,00:41:19,BR (Brazil)
Casa,2018-05-29 19:20:42,00:41:18,Autoplayed: user action: Unspecified; ,The 100: Temporada 2: Os 48 (Episódio 1),,Panasonic 2016 sLD8a TV Smart TV,00:41:18,00:41:18,BR (Brazil)
Casa,2018-05-29 18:36:01,00:41:25,,The 100: Temporada 1: Nós somos terra-firmes: Parte II (Episódio 13),,Panasonic 2016 sLD8a TV Smart TV,00:42:11,00:42:11,BR (Brazil)
Casa,2018-05-29 17:47:46,00:41:16,,The 100: Temporada 1: Nós somos terra-firmes: Parte I (Episódio 12),,Panasonic 2016 sLD8a TV Smart TV,00:41:58,00:41:58,BR (Brazil)
Casa,2018-05-29 17:18:42,00:16:53,,The 100: Temporada 1: A calma (Episódio 11),,Panasonic 2016 sLD8a TV Smart TV,00:41:34,00:41:34,BR (Brazil)
Casa,2018-05-29 09:11:56,00:24:22,,The 100: Temporada 1: A calma (Episódio 11),,Panasonic 2016 sLD8a TV Smart TV,00:25:14,Not latest view,BR (Brazil)
Casa,2018-05-28 18:11:17,00:00:08,Autoplayed: user action: None; ,The 100: Temporada 1: A calma (Episódio 11),,Panasonic 2016 sLD8a TV Smart TV,00:00:54,Not latest view,BR (Brazil)
Casa,2018-05-28 17:30:28,00:38:59,,The 100: Temporada 1: Eu me tornei a morte (Episódio 10),,Panasonic 2016 sLD8a TV Smart TV,00:42:17,00:42:17,BR (Brazil)
Casa,2018-05-28 17:26:19,00:02:33,,The 100: Temporada 1: Eu me tornei a morte (Episódio 10),,Panasonic 2016 sLD8a TV Smart TV,00:03:19,Not latest view,BR (Brazil)
Casa,2018-05-28 17:23:24,00:02:35,,The 100: Temporada 1: Dia da união (Episódio 9),,Panasonic 2016 sLD8a TV Smart TV,00:41:05,00:41:05,BR (Brazil)
Casa,2018-05-28 09:43:28,00:05:10,,The 100: Temporada 1: Dia da união (Episódio 9),,Panasonic 2016 sLD8a TV Smart TV,00:38:32,Not latest view,BR (Brazil)
Casa,2018-05-28 09:20:57,00:16:51,,The 100: Temporada 1: Dia da união (Episódio 9),,Panasonic 2016 sLD8a TV Smart TV,00:33:22,Not latest view,BR (Brazil)
Casa,2018-05-28 04:04:37,00:32:17,,Tekken,,Panasonic 2016 sLD8a TV Smart TV,01:31:25,01:31:25,BR (Brazil)
Casa,2018-05-27 19:23:35,00:16:31,,The 100: Temporada 1: Dia da união (Episódio 9),,Panasonic 2016 sLD8a TV Smart TV,00:16:31,Not latest view,BR (Brazil)
Casa,2018-05-25 17:10:12,00:40:36,,The 100: Temporada 1: Viagem de um dia (Episódio 8),,Panasonic 2016 sLD8a TV Smart TV,00:41:50,00:41:50,BR (Brazil)
Casa,2018-05-25 16:28:44,00:40:13,,The 100: Temporada 1: Conteúdo sob pressão (Episódio 7),,Panasonic 2016 sLD8a TV Smart TV,00:41:35,00:41:35,BR (Brazil)
Casa,2018-05-25 15:46:14,00:40:48,,The 100: Temporada 1: O guardião de sua irmã (Episódio 6),,Panasonic 2016 sLD8a TV Smart TV,00:42:02,00:42:02,BR (Brazil)
Casa,2018-05-25 15:26:00,00:18:51,,The 100: Temporada 1: O último brilho do crepúsculo (Episódio 5),,Panasonic 2016 sLD8a TV Smart TV,00:40:34,00:40:34,BR (Brazil)
Casa,2018-05-25 05:17:10,02:07:07,,O Espetacular Homem-Aranha 2 - A Ameaça de Electro,,Panasonic 2016 sLD8a TV Smart TV,02:07:07,02:07:07,BR (Brazil)
Casa,2018-05-25 03:31:00,01:45:41,,Thor,,Panasonic 2016 sLD8a TV Smart TV,01:45:41,Not latest view,BR (Brazil)
Casa,2018-05-25 02:19:53,00:21:45,,The 100: Temporada 1: O último brilho do crepúsculo (Episódio 5),,Panasonic 2016 sLD8a TV Smart TV,00:21:45,Not latest view,BR (Brazil)
Casa,2018-05-24 16:23:04,00:38:44,,The 100: Temporada 1: Lei de Murphy (Episódio 4),,Panasonic 2016 sLD8a TV Smart TV,00:40:10,00:40:10,BR (Brazil)
Casa,2018-05-24 15:32:39,00:44:01,,The 100: Temporada 1: A Terra mata (Episódio 3),,Panasonic 2016 sLD8a TV Smart TV,00:41:53,00:41:53,BR (Brazil)
Casa,2018-05-24 15:24:20,00:08:10,,The 100: Temporada 1: Habilidades terrestres (Episódio 2),,Panasonic 2016 sLD8a TV Smart TV,00:41:55,00:41:55,BR (Brazil)
Casa,2018-05-24 08:38:01,00:32:50,,The 100: Temporada 1: Habilidades terrestres (Episódio 2),,Panasonic 2016 sLD8a TV Smart TV,00:33:45,Not latest view,BR (Brazil)
Casa,2018-05-24 07:49:13,00:43:57,,The 100: Temporada 1: Piloto (Episódio 1),,Panasonic 2016 sLD8a TV Smart TV,00:40:53,00:40:53,BR (Brazil)
Casa,2018-05-24 07:39:00,00:01:26,,Darc,,Panasonic 2016 sLD8a TV Smart TV,01:32:43,01:32:43,BR (Brazil)
Casa,2018-05-23 22:05:42,01:09:00,,Darc,,Panasonic 2016 sLD8a TV Smart TV,01:31:19,Not latest view,BR (Brazil)
Casa,2018-05-23 19:56:24,01:36:51,,Resident Evil 4 - Recomeço,,Panasonic 2016 sLD8a TV Smart TV,01:36:51,01:36:51,BR (Brazil)
Casa,2018-05-22 22:31:58,00:22:21,,Darc,,Panasonic 2016 sLD8a TV Smart TV,00:22:21,Not latest view,BR (Brazil)
Casa,2018-05-22 07:07:32,00:41:22,Autoplayed: user action: None; ,Transporter: The Series: Temporada 2: Bum! (Episódio 2),,Panasonic 2016 sLD8a TV Smart TV,00:41:22,00:41:22,BR (Brazil)
Casa,2018-05-22 06:18:22,00:49:06,,Transporter: The Series: Temporada 2: Avaliando os riscos (Episódio 1),,Panasonic 2016 sLD8a TV Smart TV,00:49:06,00:49:06,BR (Brazil)
Casa,2018-05-22 05:31:13,00:43:44,,Resident Evil - O hóspede maldito,,Panasonic 2016 sLD8a TV Smart TV,00:38:13,00:38:13,BR (Brazil)
Casa,2018-05-22 01:53:27,01:19:29,,Resident evil 3: A extinção,,Panasonic 2016 sLD8a TV Smart TV,01:28:13,01:28:13,BR (Brazil)
Casa,2018-05-22 01:52:40,00:00:09,,Resident evil 3: A extinção,,Panasonic 2016 sLD8a TV Smart TV,00:08:54,Not latest view,BR (Brazil)
Casa,2018-05-22 01:43:17,00:08:51,,Resident evil 3: A extinção,,Panasonic 2016 sLD8a TV Smart TV,00:08:51,Not latest view,BR (Brazil)
